,anzsic06,Area,year,geo_count,ec_count
2154027,A,A106300,2013,48,25
2154028,A,A106500,2013,6,0
2154029,A,A106600,2013,6,0
2154030,A,A106700,2013,48,6
2154031,A,A106800,2013,3,0
2154032,A,A106900,2013,6,6
2154033,A,A107000,2013,3,3
2154034,A,A107100,2013,21,50
2154035,A,A107200,2013,6,3
2154036,A,A107300,2013,3,0
2154037,A,A107500,2013,6,9
2154038,A,A107600,2013,0,0
2154039,A,A107700,2013,39,50
2154040,A,A107800,2013,204,100
2154041,A,A107900,2013,3,65
2154042,A,A108000,2013,78,30
2154043,A,A108100,2013,6,0
2154044,A,A108200,2013,0,0
2154045,A,A108300,2013,6,3
2154046,A,A108500,2013,36,30
2154047,A,A108600,2013,138,65
2154048,A,A108700,2013,6,6
2154049,A,A108800,2013,15,0
2154050,A,A108900,2013,18,30
2154051,A,A109000,2013,90,60
2154052,A,A109100,2013,348,460
2154053,A,A109200,2013,285,300
2154054,A,A109300,2013,45,90
2154055,A,A109400,2013,291,280
2154056,A,A109500,2013,159,95
2154057,A,A109600,2013,27,12
2154058,A,A109700,2013,114,100
2154059,A,A109800,2013,96,25
2154060,A,A109900,2013,0,0
2154061,A,A110100,2013,6,0
2154062,A,A110200,2013,147,85
2154063,A,A110300,2013,0,0
2154064,A,A110400,2013,261,230
2154065,A,A110500,2013,15,9
2154066,A,A110700,2013,147,75
2154067,A,A110800,2013,135,55
2154068,A,A110900,2013,57,40
2154069,A,A111100,2013,18,6
2154070,A,A111200,2013,177,190
2154071,A,A111300,2013,15,3
2154072,A,A111400,2013,33,50
2154073,A,A111500,2013,63,80
2154074,A,A111600,2013,96,18
2154075,A,A111700,2013,9,6
2154076,A,A111800,2013,12,0
2154077,A,A111900,2013,12,0
2154078,A,A112000,2013,6,0
2154079,A,A112100,2013,54,25
2154080,A,A112200,2013,6,0
2154081,A,A112300,2013,48,20
2154082,A,A112400,2013,6,9
2154083,A,A112500,2013,45,6
2154084,A,A112600,2013,54,50
2154085,A,A112700,2013,0,0
2154086,A,A112800,2013,3,0
2154087,A,A112900,2013,3,0
2154088,A,A113200,2013,39,60
2154089,A,A113300,2013,3,0
2154090,A,A113400,2013,27,6
2154091,A,A113500,2013,33,18
2154092,A,A113600,2013,3,0
2154093,A,A113700,2013,3,0
2154094,A,A113800,2013,3,210
2154095,A,A113900,2013,6,12
2154096,A,A114000,2013,3,0
2154097,A,A114100,2013,12,3
2154098,A,A114200,2013,18,40
2154099,A,A114300,2013,6,9
2154100,A,A114400,2013,0,0
2154101,A,A114500,2013,0,0
2154102,A,A114700,2013,63,50
2154103,A,A114800,2013,9,18
2154104,A,A114900,2013,3,3
2154105,A,A115000,2013,9,3
2154106,A,A115100,2013,0,0
2154107,A,A115300,2013,21,0
2154108,A,A115400,2013,6,0
2154109,A,A115500,2013,24,35
2154110,A,A115600,2013,15,6
2154111,A,A115800,2013,3,3
2154112,A,A115900,2013,0,6
2154113,A,A116000,2013,0,0
2154114,A,A116100,2013,48,220
2154115,A,A116200,2013,3,0
2154116,A,A116300,2013,9,12
2154117,A,A116400,2013,45,40
2154118,A,A116600,2013,9,18
2154119,A,A116700,2013,0,0
2154120,A,A117000,2013,57,170
2154121,A,A117100,2013,15,6
2154122,A,A117300,2013,3,0
2154123,A,A117700,2013,0,0
2154124,A,A117900,2013,0,0
2154125,A,A118000,2013,15,6
2154126,A,A118200,2013,0,0
2154127,A,A118300,2013,6,0
2154128,A,A118600,2013,3,45
2154129,A,A118700,2013,0,0
2154130,A,A118800,2013,6,70
2154131,A,A118900,2013,3,0
2154132,A,A119400,2013,3,0
2154133,A,A119600,2013,3,0
2154134,A,A119800,2013,3,3
2154135,A,A119900,2013,3,9
2154136,A,A120000,2013,3,9
2154137,A,A120100,2013,9,18
2154138,A,A120200,2013,9,25
2154139,A,A120300,2013,3,0
2154140,A,A120600,2013,3,6
2154141,A,A120700,2013,3,0
2154142,A,A120900,2013,0,0
2154143,A,A121100,2013,6,0
2154144,A,A121400,2013,3,0
2154145,A,A121600,2013,3,9
2154146,A,A121700,2013,6,25
2154147,A,A121800,2013,3,0
2154148,A,A121900,2013,3,0
2154149,A,A122000,2013,3,0
2154150,A,A122300,2013,0,0
2154151,A,A122400,2013,0,0
2154152,A,A122500,2013,3,0
2154153,A,A122700,2013,3,0
2154154,A,A122800,2013,0,0
2154155,A,A122900,2013,3,0
2154156,A,A123200,2013,3,0
2154157,A,A123500,2013,0,3
2154158,A,A123700,2013,6,0
2154159,A,A123800,2013,0,0
2154160,A,A124200,2013,0,0
2154161,A,A124500,2013,3,0
2154162,A,A124700,2013,12,55
2154163,A,A124800,2013,0,0
2154164,A,A124900,2013,3,0
2154165,A,A125200,2013,3,0
2154166,A,A125300,2013,0,0
2154167,A,A125500,2013,0,0
2154168,A,A125600,2013,0,0
2154169,A,A125700,2013,3,3
2154170,A,A126000,2013,0,3
2154171,A,A126100,2013,3,0
2154172,A,A126500,2013,3,0
2154173,A,A126600,2013,6,0
2154174,A,A126700,2013,3,3
2154175,A,A126800,2013,6,0
2154176,A,A126900,2013,3,0
2154177,A,A127000,2013,0,0
2154178,A,A127200,2013,0,0
2154179,A,A127300,2013,3,3
2154180,A,A127400,2013,3,9
2154181,A,A127500,2013,0,0
2154182,A,A127600,2013,12,30
2154183,A,A127700,2013,0,0
2154184,A,A127900,2013,0,0
2154185,A,A128000,2013,0,0
2154186,A,A128100,2013,3,0
2154187,A,A128200,2013,6,0
2154188,A,A128300,2013,3,9
2154189,A,A128400,2013,0,0
2154190,A,A128600,2013,15,0
2154191,A,A128700,2013,3,55
2154192,A,A128900,2013,3,0
2154193,A,A129100,2013,3,6
2154194,A,A129400,2013,0,6
2154195,A,A129500,2013,0,0
2154196,A,A129600,2013,3,12
2154197,A,A129700,2013,3,0
2154198,A,A130000,2013,9,6
2154199,A,A130400,2013,6,0
2154200,A,A130500,2013,3,0
2154201,A,A130700,2013,3,0
2154202,A,A130800,2013,0,0
2154203,A,A130900,2013,0,0
2154204,A,A131200,2013,6,0
2154205,A,A131300,2013,6,0
2154206,A,A131500,2013,0,0
2154207,A,A131700,2013,3,30
2154208,A,A131800,2013,3,0
2154209,A,A132000,2013,0,0
2154210,A,A132100,2013,0,0
2154211,A,A132200,2013,3,0
2154212,A,A132400,2013,3,0
2154213,A,A132500,2013,3,0
2154214,A,A132700,2013,3,0
2154215,A,A132800,2013,0,0
2154216,A,A133000,2013,0,0
2154217,A,A133200,2013,9,9
2154218,A,A133300,2013,9,12
2154219,A,A133500,2013,3,0
2154220,A,A133600,2013,0,0
2154221,A,A133700,2013,9,0
2154222,A,A133900,2013,3,9
2154223,A,A134100,2013,3,0
2154224,A,A134200,2013,0,0
2154225,A,A134300,2013,3,3
2154226,A,A134400,2013,3,0
2154227,A,A134500,2013,3,0
2154228,A,A134600,2013,3,0
2154229,A,A134900,2013,0,3
2154230,A,A135300,2013,3,6
2154231,A,A135700,2013,3,0
2154232,A,A135900,2013,0,0
2154233,A,A136000,2013,3,3
2154234,A,A136100,2013,0,0
2154235,A,A136300,2013,0,0
2154236,A,A136400,2013,6,3
2154237,A,A136700,2013,3,0
2154238,A,A136800,2013,3,3
2154239,A,A136900,2013,0,0
2154240,A,A137400,2013,6,0
2154241,A,A137600,2013,0,0
2154242,A,A137800,2013,0,0
2154243,A,A137900,2013,3,0
2154244,A,A138100,2013,3,0
2154245,A,A138300,2013,0,0
2154246,A,A138400,2013,0,0
2154247,A,A138500,2013,9,0
2154248,A,A138700,2013,3,0
2154249,A,A138900,2013,3,0
2154250,A,A139200,2013,6,0
2154251,A,A139300,2013,0,0
2154252,A,A139400,2013,0,0
2154253,A,A139700,2013,3,3
2154254,A,A140000,2013,9,3
2154255,A,A140200,2013,0,0
2154256,A,A140300,2013,3,0
2154257,A,A140400,2013,0,0
2154258,A,A140800,2013,3,0
2154259,A,A141000,2013,3,0
2154260,A,A141100,2013,0,0
2154261,A,A141400,2013,0,0
2154262,A,A141500,2013,0,0
2154263,A,A141600,2013,3,0
2154264,A,A141700,2013,3,0
2154265,A,A141800,2013,0,3
2154266,A,A142000,2013,3,3
2154267,A,A142100,2013,3,0
2154268,A,A142200,2013,6,3
2154269,A,A142400,2013,0,0
2154270,A,A142700,2013,6,0
2154271,A,A142800,2013,0,0
2154272,A,A143000,2013,3,0
2154273,A,A143300,2013,0,0
2154274,A,A143400,2013,3,3
2154275,A,A143500,2013,0,0
2154276,A,A144000,2013,6,0
2154277,A,A144100,2013,3,0
2154278,A,A144200,2013,3,0
2154279,A,A144600,2013,9,170
2154280,A,A144700,2013,3,0
2154281,A,A144800,2013,3,0
2154282,A,A145000,2013,3,0
2154283,A,A145200,2013,0,0
2154284,A,A145300,2013,0,0
2154285,A,A145500,2013,0,0
2154286,A,A145800,2013,0,0
2154287,A,A145900,2013,3,35
2154288,A,A146100,2013,3,0
2154289,A,A146400,2013,3,0
2154290,A,A146500,2013,0,3
2154291,A,A146600,2013,0,0
2154292,A,A146900,2013,0,0
2154293,A,A147100,2013,3,6
2154294,A,A147200,2013,0,0
2154295,A,A147500,2013,0,0
2154296,A,A147600,2013,3,0
2154297,A,A147700,2013,0,3
2154298,A,A147900,2013,6,55
2154299,A,A148000,2013,0,0
2414196,A,A100100,2012,87,150
2414197,A,A100200,2012,165,160
2414198,A,A100300,2012,18,25
2414199,A,A100400,2012,54,50
2414200,A,A100500,2012,72,130
2414201,A,A100600,2012,9,18
2414202,A,A100700,2012,15,30
2414203,A,A100800,2012,21,25
2414204,A,A100900,2012,63,50
2414205,A,A101000,2012,42,25
2414206,A,A101100,2012,15,9
2414207,A,A101200,2012,90,12
2414208,A,A101300,2012,99,15
2414209,A,A101400,2012,69,21
2414210,A,A101500,2012,48,15
2414211,A,A101600,2012,54,18
2414212,A,A101700,2012,75,80
2414213,A,A101800,2012,42,25
2414214,A,A101900,2012,60,25
2414215,A,A102000,2012,93,35
2414216,A,A102100,2012,45,9
2414217,A,A102200,2012,99,120
2414218,A,A102300,2012,93,60
2414219,A,A102400,2012,42,70
2414220,A,A102500,2012,24,30
2414221,A,A102600,2012,87,110
2414222,A,A102700,2012,54,35
2414223,A,A102800,2012,21,18
2414224,A,A102900,2012,48,9
2414225,A,A103000,2012,15,21
2414226,A,A103100,2012,57,95
2414227,A,A103200,2012,57,55
2414228,A,A103300,2012,63,40
2414229,A,A103400,2012,63,65
2414230,A,A103500,2012,18,45
2414231,A,A103600,2012,51,18
2414232,A,A103700,2012,6,9
2414233,A,A103800,2012,9,12
2414234,A,A103900,2012,3,0
2414235,A,A104000,2012,30,21
2414236,A,A104100,2012,75,45
2414237,A,A104200,2012,12,15
2414238,A,A104300,2012,9,9
2414239,A,A104400,2012,15,6
2414240,A,A104500,2012,6,0
2414241,A,A104600,2012,3,0
2414242,A,A104700,2012,93,45
2414243,A,A104800,2012,222,210
2414244,A,A104900,2012,168,150
2414245,A,A105100,2012,135,65
2414246,A,A105200,2012,6,0
2414247,A,A105300,2012,78,85
2414248,A,A105400,2012,321,170
2414249,A,A105500,2012,15,9
2414250,A,A105600,2012,45,3
2414251,A,A105700,2012,51,30
2414252,A,A105800,2012,6,0
2414253,A,A105900,2012,12,3
2414254,A,A106100,2012,9,30
2414255,A,A106200,2012,0,0
2414256,A,A106300,2012,51,35
2414257,A,A106400,2012,0,0
2414258,A,A106500,2012,9,0
2414259,A,A106600,2012,6,0
2414260,A,A106700,2012,51,9
2414261,A,A106800,2012,3,0
2414262,A,A106900,2012,9,6
2414263,A,A107000,2012,3,0
2414264,A,A107100,2012,24,55
2414265,A,A107200,2012,6,3
2414266,A,A107300,2012,6,0
2414267,A,A107500,2012,3,6
2414268,A,A107600,2012,3,0
2414269,A,A107700,2012,42,40
2414270,A,A107800,2012,213,120
2414271,A,A107900,2012,3,50
2414272,A,A108000,2012,81,30
2414273,A,A108100,2012,6,0
2414274,A,A108200,2012,0,0
2414275,A,A108300,2012,6,3
2414276,A,A108400,2012,3,0
2414277,A,A108500,2012,45,35
2414278,A,A108600,2012,141,80
2414279,A,A108700,2012,6,9
2414280,A,A108800,2012,15,0
2414281,A,A108900,2012,21,30
2414282,A,A109000,2012,90,35
2414283,A,A109100,2012,348,520
2414284,A,A109200,2012,297,280
2414285,A,A109300,2012,42,70
2414286,A,A109400,2012,306,230
2414287,A,A109500,2012,168,100
2414288,A,A109600,2012,27,12
2414289,A,A109700,2012,123,90
2414290,A,A109800,2012,93,20
2414291,A,A109900,2012,3,0
2414292,A,A110100,2012,6,0
2414293,A,A110200,2012,147,70
2414294,A,A110300,2012,0,0
2414295,A,A110400,2012,267,240
2414296,A,A110500,2012,27,12
2414297,A,A110700,2012,150,140
2414298,A,A110800,2012,138,50
2414299,A,A110900,2012,63,40
2414300,A,A111100,2012,24,9
2414301,A,A111200,2012,180,160
2414302,A,A111300,2012,12,3
2414303,A,A111400,2012,33,40
2414304,A,A111500,2012,63,85
2414305,A,A111600,2012,108,18
2414306,A,A111700,2012,9,9
2414307,A,A111800,2012,12,3
2414308,A,A111900,2012,15,3
2414309,A,A112000,2012,3,0
2414310,A,A112100,2012,54,25
2414311,A,A112200,2012,6,6
2414312,A,A112300,2012,51,18
2414313,A,A112400,2012,12,15
2414314,A,A112500,2012,45,3
2414315,A,A112600,2012,54,40
2414316,A,A112700,2012,3,0
2414317,A,A112800,2012,3,0
2414318,A,A112900,2012,3,0
2414319,A,A113000,2012,3,0
2414320,A,A113200,2012,39,50
2414321,A,A113300,2012,3,3
2414322,A,A113400,2012,33,6
2414323,A,A113500,2012,30,18
2414324,A,A113600,2012,3,0
2414325,A,A113700,2012,6,0
2414326,A,A113800,2012,0,170
2414327,A,A113900,2012,3,18
2414328,A,A114000,2012,3,0
2414329,A,A114100,2012,15,3
2414330,A,A114200,2012,12,45
2414331,A,A114300,2012,6,9
2414332,A,A114500,2012,0,0
2414333,A,A114700,2012,69,55
2414334,A,A114800,2012,9,21
2414335,A,A114900,2012,3,3
2414336,A,A115000,2012,15,3
2414337,A,A115200,2012,0,0
2414338,A,A115300,2012,18,0
2414339,A,A115400,2012,6,0
2414340,A,A115500,2012,24,35
2414341,A,A115600,2012,12,6
2414342,A,A115800,2012,3,3
2414343,A,A115900,2012,0,6
2414344,A,A116100,2012,51,170
2414345,A,A116200,2012,6,0
2414346,A,A116300,2012,12,12
2414347,A,A116400,2012,48,35
2414348,A,A116600,2012,9,45
2414349,A,A116700,2012,3,0
2414350,A,A116800,2012,0,0
2414351,A,A116900,2012,0,0
2414352,A,A117000,2012,60,180
2414353,A,A117100,2012,15,3
2414354,A,A117300,2012,3,0
2414355,A,A117400,2012,3,0
2414356,A,A117600,2012,0,0
2414357,A,A117700,2012,0,0
2414358,A,A117900,2012,3,0
2414359,A,A118000,2012,15,30
2414360,A,A118100,2012,3,0
2414361,A,A118200,2012,0,0
2414362,A,A118300,2012,6,0
2414363,A,A118400,2012,0,0
2414364,A,A118500,2012,0,0
2414365,A,A118600,2012,6,35
2414366,A,A118800,2012,6,100
2414367,A,A118900,2012,3,0
2414368,A,A119200,2012,3,0
2414369,A,A119400,2012,3,0
2414370,A,A119600,2012,3,3
2414371,A,A119800,2012,0,0
2414372,A,A119900,2012,0,3
2414373,A,A120100,2012,9,21
2414374,A,A120200,2012,9,25
2414375,A,A120300,2012,3,0
2414376,A,A120400,2012,0,0
2414377,A,A120600,2012,3,12
2414378,A,A120700,2012,3,0
2414379,A,A120900,2012,3,3
2414380,A,A121100,2012,6,0
2414381,A,A121400,2012,3,0
2414382,A,A121600,2012,6,6
2414383,A,A121700,2012,6,21
2414384,A,A121900,2012,3,0
2414385,A,A122000,2012,3,0
2414386,A,A122200,2012,0,0
2414387,A,A122300,2012,0,0
2414388,A,A122500,2012,3,0
2414389,A,A122700,2012,3,0
2414390,A,A122800,2012,0,0
2414391,A,A122900,2012,0,0
2414392,A,A123200,2012,0,0
2414393,A,A123300,2012,0,0
2414394,A,A123400,2012,3,0
2414395,A,A123500,2012,0,3
2414396,A,A123700,2012,0,0
2414397,A,A123800,2012,0,0
2414398,A,A124100,2012,0,0
2414399,A,A124300,2012,0,0
2414400,A,A124500,2012,3,0
2414401,A,A124700,2012,12,35
2414402,A,A124800,2012,0,0
2414403,A,A124900,2012,0,0
2414404,A,A125000,2012,3,3
2414405,A,A125100,2012,0,0
2414406,A,A125200,2012,3,0
2414407,A,A125300,2012,0,0
2414408,A,A125500,2012,0,0
2414409,A,A125600,2012,0,0
2414410,A,A125700,2012,3,3
2414411,A,A125900,2012,0,0
2414412,A,A126000,2012,3,3
2414413,A,A126100,2012,3,0
2414414,A,A126200,2012,0,0
2414415,A,A126300,2012,0,0
2414416,A,A126500,2012,3,0
2414417,A,A126600,2012,6,0
2414418,A,A126700,2012,3,3
2414419,A,A126800,2012,6,3
2414420,A,A126900,2012,0,0
2414421,A,A127000,2012,0,0
2414422,A,A127200,2012,0,0
2414423,A,A127300,2012,3,3
2414424,A,A127400,2012,6,9
2414425,A,A127500,2012,3,0
2414426,A,A127600,2012,12,30
2414427,A,A127800,2012,3,0
2414428,A,A127900,2012,3,0
2414429,A,A128000,2012,0,0
2414430,A,A128100,2012,3,0
2414431,A,A128200,2012,3,0
2414432,A,A128300,2012,3,0
2414433,A,A128400,2012,0,0
2414434,A,A128600,2012,6,0
2414435,A,A128700,2012,3,60
2414436,A,A128800,2012,3,3
2414437,A,A128900,2012,3,0
2414438,A,A129100,2012,3,6
2414439,A,A129200,2012,3,0
2414440,A,A129300,2012,0,3
2414441,A,A129400,2012,6,6
2414442,A,A129500,2012,0,0
2414443,A,A129600,2012,3,12
2414444,A,A129700,2012,6,0
2414445,A,A129900,2012,6,0
2414446,A,A130000,2012,12,12
2414447,A,A130400,2012,9,0
2414448,A,A130500,2012,0,0
2414449,A,A130600,2012,0,0
2414450,A,A130700,2012,3,0
2414451,A,A130800,2012,0,0
2414452,A,A130900,2012,0,0
2414453,A,A131100,2012,3,0
2414454,A,A131200,2012,6,0
2414455,A,A131300,2012,9,0
2414456,A,A131400,2012,0,0
2414457,A,A131500,2012,3,3
2414458,A,A131600,2012,3,0
2414459,A,A131700,2012,0,0
2414460,A,A131800,2012,6,0
2414461,A,A132000,2012,0,0
2414462,A,A132100,2012,3,0
2414463,A,A132200,2012,3,0
2414464,A,A132400,2012,3,0
2414465,A,A132500,2012,0,0
2414466,A,A132700,2012,0,0
2414467,A,A132900,2012,0,0
2414468,A,A133000,2012,0,0
2414469,A,A133200,2012,9,6
2414470,A,A133300,2012,12,45
2414471,A,A133500,2012,3,0
2414472,A,A133600,2012,0,0
2414473,A,A133700,2012,9,0
2414474,A,A133800,2012,0,0
2414475,A,A133900,2012,6,6
2414476,A,A134100,2012,3,0
2414477,A,A134300,2012,3,3
2414478,A,A134400,2012,3,0
2414479,A,A134500,2012,6,3
2414480,A,A134600,2012,3,0
2414481,A,A134900,2012,0,0
2414482,A,A135300,2012,3,0
2414483,A,A135700,2012,3,0
2414484,A,A136000,2012,6,0
2414485,A,A136100,2012,6,0
2414486,A,A136400,2012,6,0
2414487,A,A136500,2012,0,0
2414488,A,A136700,2012,0,0
2414489,A,A136800,2012,0,3
2414490,A,A136900,2012,0,9
2414491,A,A137400,2012,6,0
2414492,A,A137600,2012,0,0
2414493,A,A137900,2012,0,0
2414494,A,A138000,2012,0,0
2414495,A,A138100,2012,3,0
2414496,A,A138300,2012,0,0
2414497,A,A138400,2012,3,0
2414498,A,A138500,2012,9,0
2414499,A,A138700,2012,6,0
2414500,A,A138900,2012,3,0
2414501,A,A139000,2012,0,0
2414502,A,A139200,2012,3,0
2414503,A,A139300,2012,0,0
2414504,A,A139400,2012,3,0
2414505,A,A140000,2012,9,3
2414506,A,A140200,2012,0,0
2414507,A,A140300,2012,6,0
2414508,A,A140400,2012,0,0
2414509,A,A140700,2012,3,0
2414510,A,A140900,2012,0,0
2414511,A,A141100,2012,0,0
2414512,A,A141400,2012,3,0
2414513,A,A141500,2012,0,0
2414514,A,A141600,2012,0,0
2414515,A,A141700,2012,3,0
2414516,A,A141800,2012,0,0
2414517,A,A141900,2012,0,0
2414518,A,A142000,2012,3,3
2414519,A,A142200,2012,6,3
2414520,A,A142400,2012,0,0
2414521,A,A142600,2012,3,0
2414522,A,A142700,2012,6,0
2414523,A,A142800,2012,3,0
2414524,A,A143000,2012,6,0
2414525,A,A143300,2012,0,0
2414526,A,A143400,2012,6,3
2414527,A,A143800,2012,0,0
2414528,A,A144000,2012,3,0
2674807,A,A100100,2011,87,200
2674808,A,A100200,2011,171,130
2674809,A,A100300,2011,18,15
2674810,A,A100400,2011,57,35
2674811,A,A100500,2011,75,140
2674812,A,A100600,2011,12,9
2674813,A,A100700,2011,15,30
2674814,A,A100800,2011,21,20
2674815,A,A100900,2011,66,40
2674816,A,A101000,2011,42,30
2674817,A,A101100,2011,21,3
2674818,A,A101200,2011,93,6
2674819,A,A101300,2011,102,15
2674820,A,A101400,2011,75,20
2674821,A,A101500,2011,54,25
2674822,A,A101600,2011,57,21
2674823,A,A101700,2011,72,80
2674824,A,A101800,2011,39,20
2674825,A,A101900,2011,57,20
2674826,A,A102000,2011,87,35
2674827,A,A102100,2011,45,9
2674828,A,A102200,2011,114,120
2674829,A,A102300,2011,93,60
2674830,A,A102400,2011,36,45
2674831,A,A102500,2011,24,21
2674832,A,A102600,2011,87,95
2674833,A,A102700,2011,54,30
2674834,A,A102800,2011,21,25
2674835,A,A102900,2011,48,9
2674836,A,A103000,2011,15,25
2674837,A,A103100,2011,60,95
2674838,A,A103200,2011,66,70
2674839,A,A103300,2011,63,35
2674840,A,A103400,2011,69,60
2674841,A,A103500,2011,18,40
2674842,A,A103600,2011,51,18
2674843,A,A103700,2011,6,3
2674844,A,A103800,2011,9,9
2674845,A,A103900,2011,3,0
2674846,A,A104000,2011,33,25
2674847,A,A104100,2011,72,40
2674848,A,A104200,2011,9,6
2674849,A,A104300,2011,6,12
2674850,A,A104400,2011,12,0
2674851,A,A104500,2011,0,0
2674852,A,A104600,2011,6,6
2674853,A,A104700,2011,93,45
2674854,A,A104800,2011,225,220
2674855,A,A104900,2011,171,110
2674856,A,A105100,2011,135,80
2674857,A,A105200,2011,6,0
2674858,A,A105300,2011,81,90
2674859,A,A105400,2011,321,150
2674860,A,A105500,2011,12,30
2674861,A,A105600,2011,39,3
2674862,A,A105700,2011,54,45
2674863,A,A105800,2011,3,0
2674864,A,A105900,2011,12,3
2674865,A,A106000,2011,0,0
2674866,A,A106100,2011,9,21
2674867,A,A106200,2011,3,0
2674868,A,A106300,2011,48,25
2674869,A,A106400,2011,0,0
2674870,A,A106500,2011,6,0
2674871,A,A106600,2011,9,0
2674872,A,A106700,2011,48,3
2674873,A,A106800,2011,6,0
2674874,A,A106900,2011,9,6
2674875,A,A107000,2011,3,0
2674876,A,A107100,2011,21,60
2674877,A,A107200,2011,6,3
2674878,A,A107300,2011,6,0
2674879,A,A107500,2011,6,6
2674880,A,A107600,2011,3,0
2674881,A,A107700,2011,39,45
2674882,A,A107800,2011,222,100
2674883,A,A107900,2011,6,55
2674884,A,A108000,2011,81,25
2674885,A,A108100,2011,6,0
2674886,A,A108200,2011,0,0
2674887,A,A108300,2011,6,0
2674888,A,A108400,2011,6,3
2674889,A,A108500,2011,45,45
2674890,A,A108600,2011,150,75
2674891,A,A108700,2011,3,0
2674892,A,A108800,2011,15,3
2674893,A,A108900,2011,21,25
2674894,A,A109000,2011,90,35
2674895,A,A109100,2011,357,510
2674896,A,A109200,2011,300,280
2674897,A,A109300,2011,45,100
2674898,A,A109400,2011,309,200
2674899,A,A109500,2011,162,110
2674900,A,A109600,2011,24,12
2674901,A,A109700,2011,120,85
2674902,A,A109800,2011,93,20
2674903,A,A109900,2011,9,0
2674904,A,A110000,2011,0,0
2674905,A,A110100,2011,3,0
2674906,A,A110200,2011,147,70
2674907,A,A110300,2011,0,0
2674908,A,A110400,2011,276,210
2674909,A,A110500,2011,27,6
2674910,A,A110700,2011,156,180
2674911,A,A110800,2011,138,50
2674912,A,A110900,2011,60,45
2674913,A,A111100,2011,21,6
2674914,A,A111200,2011,192,180
2674915,A,A111300,2011,12,3
2674916,A,A111400,2011,30,50
2674917,A,A111500,2011,69,75
2674918,A,A111600,2011,114,18
2674919,A,A111700,2011,9,9
2674920,A,A111800,2011,15,6
2674921,A,A111900,2011,15,3
2674922,A,A112000,2011,3,0
2674923,A,A112100,2011,57,30
2674924,A,A112200,2011,3,3
2674925,A,A112300,2011,48,18
2674926,A,A112400,2011,15,21
2674927,A,A112500,2011,45,0
2674928,A,A112600,2011,54,45
2674929,A,A112700,2011,3,0
2674930,A,A112800,2011,3,0
2674931,A,A112900,2011,0,0
2674932,A,A113000,2011,0,0
2674933,A,A113200,2011,45,60
2674934,A,A113300,2011,6,3
2674935,A,A113400,2011,30,9
2674936,A,A113500,2011,30,21
2674937,A,A113600,2011,0,0
2674938,A,A113700,2011,6,0
2674939,A,A113800,2011,6,150
2674940,A,A113900,2011,3,6
2674941,A,A114000,2011,6,0
2674942,A,A114100,2011,15,0
2674943,A,A114200,2011,15,50
2674944,A,A114300,2011,6,3
2674945,A,A114400,2011,0,0
2674946,A,A114500,2011,0,0
2674947,A,A114700,2011,60,55
2674948,A,A114800,2011,6,25
2674949,A,A114900,2011,3,3
2674950,A,A115000,2011,15,3
2674951,A,A115200,2011,0,0
2674952,A,A115300,2011,21,3
2674953,A,A115400,2011,6,0
2674954,A,A115500,2011,24,25
2674955,A,A115600,2011,18,6
2674956,A,A115800,2011,0,3
2674957,A,A115900,2011,6,9
2674958,A,A116100,2011,57,230
2674959,A,A116200,2011,6,0
2674960,A,A116300,2011,12,18
2674961,A,A116400,2011,51,30
2674962,A,A116600,2011,9,45
2674963,A,A116700,2011,3,0
2674964,A,A116900,2011,0,0
2674965,A,A117000,2011,63,160
2674966,A,A117100,2011,18,3
2674967,A,A117200,2011,3,0
2674968,A,A117300,2011,0,0
2674969,A,A117400,2011,3,0
2674970,A,A117600,2011,6,0
2674971,A,A117700,2011,0,0
2674972,A,A117900,2011,3,0
2674973,A,A118000,2011,21,30
2674974,A,A118100,2011,3,0
2674975,A,A118200,2011,0,0
2674976,A,A118300,2011,6,0
2674977,A,A118400,2011,3,0
2674978,A,A118500,2011,0,0
2674979,A,A118600,2011,0,35
2674980,A,A118800,2011,6,40
2674981,A,A118900,2011,6,0
2674982,A,A119200,2011,3,0
2674983,A,A119400,2011,3,0
2674984,A,A119600,2011,0,3
2674985,A,A119800,2011,3,0
2674986,A,A119900,2011,0,3
2674987,A,A120100,2011,9,35
2674988,A,A120200,2011,9,25
2674989,A,A120300,2011,3,0
2674990,A,A120400,2011,0,0
2674991,A,A120600,2011,3,3
2674992,A,A120700,2011,0,0
2674993,A,A120900,2011,3,3
2674994,A,A121100,2011,9,0
2674995,A,A121400,2011,3,0
2674996,A,A121600,2011,0,3
2674997,A,A121700,2011,6,21
2674998,A,A121800,2011,0,0
2674999,A,A121900,2011,3,0
